latitude,longitude,depth,magType,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst,significant
-0.9583948230316605,1.6165470503634063,0.5888816058015438,-0.7534170670152287,0.5413499771362165,-0.9282369420589203,0.3099669154925737,0.29198572962965624,0.9946964194170576,-0.03348762506872573,-0.6528917027984188,0.8855920657727382,0
-1.0772284915661803,-0.3225903492153035,-0.4611263624520841,3.1953096993119656,2.4070687997919973,-0.3509108688814388,0.09028544076879762,0.3294844299056552,0.38260251874795165,-0.19158075881043238,-0.6321405936126963,-0.21622649062089583,1
1.1664811744441121,-1.0037738867018156,-0.24459783224487322,0.5628251884271694,-0.27490200777568774,0.9163902673618133,-0.4374831982035907,1.4169467379096243,-0.9104151188100792,-0.5386298292952146,-0.6632672573912801,-0.0001836364260656382,0
-0.013527460817118885,-0.2517446530740962,-0.4732249884607426,0.12407776994637004,-0.6830280002316399,1.0149581335140663,-0.6114269454649071,-1.3204583822382976,-1.5077597688606523,-0.8476777613905561,0.9176957259252573,-0.49708220107417506,0
-0.5587323342451763,1.059649901606262,-0.46409394996364184,-0.7534170670152287,-0.6538761436276432,1.0712826284582107,-0.4648045545140301,0.4419805307336521,-0.5097271436732751,-0.5165849700085224,1.3910925519952546,-0.5618950573326241,0
1.072592926048741,1.7145090248802535,0.10476096856102764,0.5628251884271694,-0.5664205738156535,1.1416882471383913,-0.539216378611568,-0.7579778780983137,-0.26636450846748594,0.15357875230691914,-0.25862062826969007,-0.38906077397676,0
-2.294438475988207,0.5077496611749636,-0.46409394996364184,3.1953096993119656,0.42474255072023015,-1.2943461591958598,3.0874160155391834,0.4419805307336521,1.23068442931358,-0.5503870875814505,-0.33124951041971895,-0.432269344815726,1
1.5733022790759366,-1.077122706016339,-0.26040155272062454,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,0.5169779312856501,-0.005794414206742213,3.504607314924953,-0.12373841856249336,-0.3026436322988279,0
0.012013972724252104,1.4465625222850274,1.6325856455542886,-0.7534170670152287,-0.47896500400366376,0.3531453179203679,0.5294262653682976,1.1919545362536306,1.0069874615991679,1.4708115824469818,0.43654152945201596,-0.38906077397676,0
1.1320920618056562,-1.0252494669181837,-0.24459783224487322,0.5628251884271694,-0.36235757758767745,1.0712826284582107,-0.34996600807096406,0.4419805307336521,-0.8760002007001696,-0.502308299232379,-0.549136156869806,-0.1730179197819298,0
1.0685843593761026,1.7135677523844668,0.03971987895860211,0.5628251884271694,-0.5372687172116569,0.8600657724176687,-0.5194472671349086,0.2169883290776583,0.8865352482144843,2.4922233960637183,-0.3416250650125803,-0.3458522031377939,0
0.008483077442556091,-0.25290256765224894,0.39633083149393117,0.12407776994637004,-0.3040538643796843,1.4373918455951502,-0.5725795307890312,-1.0204687800303063,-1.257022508345597,-0.7280056681199416,-0.20674285530538358,-0.10820506352348074,0
0.026079458681867385,-0.9602229585336954,-0.26444028128664987,0.5628251884271694,-0.0416871549437151,0.4376320603365847,-0.3104277851176454,-1.5454505838942914,-1.5077597688606523,-0.7888914699593771,0.37835231111744094,0.043024934412900395,0
1.0742292733136585,1.7142352874707645,0.06680569988509823,0.5628251884271694,-0.5372687172116569,1.0853637521942467,-0.5463243737492433,-0.7204791778223147,-0.529392811164652,0.2562448112706569,-0.25862062826969007,-0.38906077397676,0
